timestamp,price,total_volume,market_cap
2019-03-09 00:00:00,3861.879307396147,9387592412.254822,67914021946.078575
2019-03-10 00:00:00,3941.600873271771,8968209821.64562,69292799411.19722
2019-03-11 00:00:00,3923.559788806432,8576340543.966685,68962957216.01791
2019-03-12 00:00:00,3860.3592300287123,6459945402.485972,67983966610.10971
2019-03-13 00:00:00,3876.480852754649,8326845840.668451,68203157396.32404
2019-03-14 00:00:00,3865.817782663389,7240802846.749305,67968370343.91208
2019-03-15 00:00:00,3876.6987080329527,8610482287.345255,68177693410.06057
2019-03-16 00:00:00,3925.460579704576,8157372614.811613,69031558676.15643
2019-03-17 00:00:00,4007.709463818873,8463266884.802993,70497099778.1464
2019-03-18 00:00:00,3980.9901047320204,6533306536.989777,70051219293.32379
2019-03-19 00:00:00,3986.7068940461468,7639543944.601985,70152235369.2381
2019-03-20 00:00:00,4013.5769693454813,7503839510.974511,70618508801.77231
2019-03-21 00:00:00,4045.57263350974,9137227916.145353,71208656536.95811
2019-03-22 00:00:00,3983.317781297362,9845582434.366617,70175421257.0859
2019-03-23 00:00:00,3989.1584912154526,9404569962.845264,70227188528.50433
2019-03-24 00:00:00,4008.945386314754,9206940724.647112,70485598083.6817
2019-03-25 00:00:00,3993.394900459549,9883972400.782845,70330401859.60312
2019-03-26 00:00:00,3927.577296521434,10661215003.017866,69206266248.88437
2019-03-27 00:00:00,3938.659743156943,19375985748.468594,69368692535.334
2019-03-28 00:00:00,4036.1609179207603,16215886403.31156,71134892682.49236
2019-03-29 00:00:00,4028.3913011796208,15160882530.764353,70961529493.34933
2019-03-30 00:00:00,4103.322859513963,16340416942.468424,72303023146.20026
2019-03-31 00:00:00,4103.856421333923,13007834059.593706,72305792937.3489
2019-04-01 00:00:00,4103.521738549332,9729996888.256725,72310769858.13646
2019-04-02 00:00:00,4146.321927706636,12393581266.933498,73066822741.99345
2019-04-03 00:00:00,4862.230427766917,24241877355.466156,86200568432.5752
2019-04-04 00:00:00,4955.831824018296,27840300618.851505,87673795383.52638
2019-04-05 00:00:00,4899.021553783287,23773239680.778233,86482892583.41296
2019-04-06 00:00:00,5014.955826888765,20072621554.053333,88332459637.7143
2019-04-07 00:00:00,5041.869075888309,19652913084.11381,88955701285.46048
2019-04-08 00:00:00,5176.97788362072,22875598540.266926,91102196906.19292
2019-04-09 00:00:00,5266.89477647303,21960916922.811954,92817357385.16908
2019-04-10 00:00:00,5172.1752647597095,15780870292.553698,91255525157.87743
2019-04-11 00:00:00,5308.905683164441,19407452726.86936,93646653914.38365
2019-04-12 00:00:00,5047.79316241402,19758274668.344517,89079171479.86378
2019-04-13 00:00:00,5082.46515242293,15595642633.838465,89668931907.92058
2019-04-14 00:00:00,5072.987191337883,12260233700.583128,89473995793.9539
2019-04-15 00:00:00,5149.314492798127,12373544680.894629,90952758268.0811
2019-04-16 00:00:00,5039.881017404402,13837248984.63684,89148028192.09521
2019-04-17 00:00:00,5213.598376962082,13646324289.841606,91835875597.91147
2019-04-18 00:00:00,5218.957150384528,14530488675.954275,92156851198.58777
2019-04-19 00:00:00,5274.767013336503,15343841014.064018,93215173176.98566
2019-04-20 00:00:00,5280.354444383007,16257796673.886168,93210585886.91354
2019-04-21 00:00:00,5307.689183437135,14990889921.786966,93900276128.91374
2019-04-22 00:00:00,5311.164840299274,16383813161.830389,93759009855.06888
2019-04-23 00:00:00,5380.935789575588,17199396916.729523,94990455842.8902
2019-04-24 00:00:00,5557.9257276108365,19400647819.940308,98039931169.25388
2019-04-25 00:00:00,5452.101753394462,20538511242.262634,96218396013.24342
2019-04-26 00:00:00,5203.088598730703,19329534423.79327,91817406863.89627
2019-04-27 00:00:00,5295.847320048228,19632024917.711243,93049690718.15042
2019-04-28 00:00:00,5256.977802474059,14876251954.397636,93148101239.95938
2019-04-29 00:00:00,5257.803249232503,15573084968.740429,92775167509.00262
2019-04-30 00:00:00,5199.755008563461,15442022886.730194,91885324029.79892
2019-05-01 00:00:00,5292.803974562054,16794865767.201723,93534079555.95955
2019-05-02 00:00:00,5354.5868001739655,14566414699.69271,94579889910.03488
2019-05-03 00:00:00,5450.706620486424,16512618030.609243,96389607751.50581
2019-05-04 00:00:00,5731.493099606555,20006287572.082245,101175865117.03497
2019-05-05 00:00:00,5803.943309048437,19242843059.82611,102653043813.21808
2019-05-06 00:00:00,5749.323780460327,16184057012.270828,101764683178.68076
2019-05-07 00:00:00,5715.7571359661015,16811224132.040009,101101531131.03914
2019-05-08 00:00:00,5841.053771273751,19408267639.192204,103982497546.43155
2019-05-09 00:00:00,5957.856732858399,16672412472.112143,105271848239.8506
2019-05-10 00:00:00,6168.268996398258,18401396126.039753,109284325643.20634
2019-05-11 00:00:00,6370.233758607852,20801839693.04227,112684642518.92992
2019-05-12 00:00:00,7258.261280655222,32480039429.768772,129323693413.35974
2019-05-13 00:00:00,6953.75138858638,31545333636.538036,122826926577.3603
2019-05-14 00:00:00,7805.98164948938,32078035930.772472,138089773338.27194
2019-05-15 00:00:00,7990.055553534356,35426123184.643654,141341132028.998
2019-05-16 00:00:00,8192.223138952013,30893707828.03641,144615566025.01224
2019-05-17 00:00:00,7875.913199526066,35026947533.93092,139525363820.16046
2019-05-18 00:00:00,7343.371457162994,33030146385.78164,130123159718.19748
2019-05-19 00:00:00,7300.655158341227,22478772524.431953,129270047519.99455
2019-05-20 00:00:00,8168.730689783752,30747684364.455803,144597541605.24557
2019-05-21 00:00:00,7976.851712899625,28621475467.769623,141109768386.16797
2019-05-22 00:00:00,7958.365526075088,25314342979.04727,141016653223.21735
2019-05-23 00:00:00,7665.79685383355,24589881451.39529,135913068220.78972
2019-05-24 00:00:00,7861.812792465447,25345060242.591587,139495233992.3291
2019-05-25 00:00:00,7977.244882467973,27368459147.198563,141356836449.39377
2019-05-26 00:00:00,8037.627431860584,23978335158.484913,142301375408.95212
2019-05-27 00:00:00,8631.080577844017,29224396883.37161,152778982387.80127
2019-05-28 00:00:00,8816.03391493351,33136840741.263596,156351517828.83902
2019-05-29 00:00:00,8726.978110456395,27335990651.150314,154706420284.54605
2019-05-30 00:00:00,8650.677405968292,28214892246.82482,153190671229.78632
2019-05-31 00:00:00,8310.891063057417,33295240431.3568,147528939419.42154
2019-06-01 00:00:00,8575.646353354166,30329343188.810726,152037344606.20877
2019-06-02 00:00:00,8554.261728092017,26683797989.859898,151754429106.1446
2019-06-03 00:00:00,8743.705469134235,25133975363.261288,155008799790.32507
2019-06-04 00:00:00,8173.632761796738,24486741553.27431,145118113641.65356
2019-06-05 00:00:00,7683.636261419786,25442100899.747612,136045887609.96283
2019-06-06 00:00:00,7812.44885473215,24641673547.477314,138590833268.1022
2019-06-07 00:00:00,7821.123897094859,24560046377.825275,138816674700.54028
2019-06-08 00:00:00,8036.108159122215,23629265497.41496,142810130543.30536
2019-06-09 00:00:00,7942.539284064289,19829877310.707806,140990840427.82074
2019-06-10 00:00:00,7668.029627860183,20152037017.9227,136055336062.27316
2019-06-11 00:00:00,8002.729982894047,21741587787.865116,141925422733.43433
2019-06-12 00:00:00,7897.975476598364,21017248550.29671,140220553937.84616
2019-06-13 00:00:00,8145.05909812096,22181532883.49916,144409895371.7695
2019-06-14 00:00:00,8227.625725590904,22919390183.839664,145982200973.5864
2019-06-15 00:00:00,8671.505388660793,23291543613.425556,154448670610.87314
2019-06-16 00:00:00,8818.609506932296,21892878336.785255,156571955413.46933
2019-06-17 00:00:00,8978.77258780693,27305637341.28109,159990740760.34872
2019-06-18 00:00:00,9312.868294808708,27464356714.403492,165478791606.02725
2019-06-19 00:00:00,9094.021746079217,25029522786.9119,161689176435.31613
2019-06-20 00:00:00,9285.928674251472,22298101529.460793,164856060873.05832
2019-06-21 00:00:00,9548.31456526146,24707058599.119995,169961289184.54773
2019-06-22 00:00:00,10118.359455626854,28580960082.617817,179686819951.0701
2019-06-23 00:00:00,10704.922148115673,40190146696.56423,190271555704.10333
2019-06-24 00:00:00,10846.12509964766,29108428088.363773,193006026351.06372
2019-06-25 00:00:00,11045.550419814825,27529761440.98961,196224565118.84543
2019-06-26 00:00:00,11808.419904075861,33544426408.459377,209906767119.21564
2019-06-27 00:00:00,12996.124342788677,56948964491.46552,231104555834.96542
2019-06-28 00:00:00,11178.682998186501,49628524363.00495,198805331511.7231
2019-06-29 00:00:00,12352.19686591269,44872003180.54631,219700496726.02618
2019-06-30 00:00:00,11972.555667220913,37724824506.92749,213020899675.1298
2019-07-01 00:00:00,10888.097181679726,34920211165.40479,193705059813.9276
2019-07-02 00:00:00,10639.046292232071,37463414436.63033,189075622551.36316
2019-07-03 00:00:00,10822.764178376405,39264695559.40571,191741802293.97986
2019-07-04 00:00:00,11975.637393818817,39944515601.67296,213139916541.64767
2019-07-05 00:00:00,11229.60561912491,32487314999.664185,199869428146.8407
2019-07-06 00:00:00,10987.248856214646,31349147296.84112,195514947598.0145
2019-07-07 00:00:00,11279.476377672418,28013279880.59072,200989208002.57162
2019-07-08 00:00:00,11436.430746923896,25828700446.947784,203441013269.87305
2019-07-09 00:00:00,12260.28269787262,30917398835.988853,217909027168.13293
